#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD40LG	IL1B	9606.ENSP00000359663	9606.ENSP00000263341	0	0	0	0	0	0	0	0.692	0.692
CD40LG	REL	9606.ENSP00000359663	9606.ENSP00000295025	0	0	0	0	0	0	0	0.519	0.519
CD40LG	CTLA4	9606.ENSP00000359663	9606.ENSP00000303939	0	0	0	0	0.162	0	0	0.865	0.882
CD40LG	XCR1	9606.ENSP00000359663	9606.ENSP00000310405	0	0	0	0	0.170	0	0	0.310	0.403
CD40LG	ICOS	9606.ENSP00000359663	9606.ENSP00000319476	0	0	0	0	0.292	0	0.800	0.660	0.947
CD40LG	CSF1	9606.ENSP00000359663	9606.ENSP00000327513	0	0	0	0	0	0	0	0.452	0.452
CD40LG	IL17A	9606.ENSP00000359663	9606.ENSP00000344192	0	0	0	0	0.062	0	0	0.760	0.766
CD40LG	CXCL9	9606.ENSP00000359663	9606.ENSP00000354901	0	0	0	0	0.069	0	0	0.518	0.532
CD40LG	IL6R	9606.ENSP00000359663	9606.ENSP00000357470	0	0	0	0	0.068	0	0	0.393	0.410
CD40LG	CD83	9606.ENSP00000359663	9606.ENSP00000368450	0	0	0	0	0	0	0	0.690	0.690
CD40LG	PIK3R1	9606.ENSP00000359663	9606.ENSP00000428056	0	0	0	0	0	0.056	0.900	0.151	0.912
CD68	GRN	9606.ENSP00000250092	9606.ENSP00000053867	0	0	0	0	0.162	0.203	0	0.341	0.521
CD68	TREM1	9606.ENSP00000250092	9606.ENSP00000244709	0	0	0	0	0.152	0	0	0.371	0.444
CD68	MITF	9606.ENSP00000250092	9606.ENSP00000295600	0	0	0	0	0.069	0.180	0	0.341	0.453
CD68	SCARB1	9606.ENSP00000250092	9606.ENSP00000261693	0	0	0	0	0.062	0	0	0.460	0.472
CD68	CXCL9	9606.ENSP00000250092	9606.ENSP00000354901	0	0	0	0	0.088	0	0	0.496	0.520
CD68	CTLA4	9606.ENSP00000250092	9606.ENSP00000303939	0	0	0	0	0.065	0	0	0.518	0.530
CD68	CD83	9606.ENSP00000250092	9606.ENSP00000368450	0	0	0	0	0.065	0	0	0.556	0.567
CD68	IL17A	9606.ENSP00000250092	9606.ENSP00000344192	0	0	0	0	0	0	0	0.609	0.609
CD68	CSF1	9606.ENSP00000250092	9606.ENSP00000327513	0	0	0	0	0.076	0	0	0.685	0.697
CD68	IL1B	9606.ENSP00000250092	9606.ENSP00000263341	0	0	0	0	0.140	0	0	0.800	0.821
CD83	CORO1A	9606.ENSP00000368450	9606.ENSP00000219150	0	0	0	0	0.107	0	0	0.415	0.455
CD83	LILRA2	9606.ENSP00000368450	9606.ENSP00000251377	0	0	0	0	0.062	0	0	0.415	0.427
CD83	IL1B	9606.ENSP00000368450	9606.ENSP00000263341	0	0	0	0	0.176	0	0	0.654	0.703
CD83	CTLA4	9606.ENSP00000368450	9606.ENSP00000303939	0	0	0	0	0	0	0	0.602	0.602
CD83	CSF1	9606.ENSP00000368450	9606.ENSP00000327513	0	0	0	0	0.062	0	0	0.391	0.404
CD83	IL17A	9606.ENSP00000368450	9606.ENSP00000344192	0	0	0	0	0.051	0	0	0.522	0.527
CD83	CXCL9	9606.ENSP00000368450	9606.ENSP00000354901	0	0	0	0	0.090	0	0	0.370	0.402
CD99L2	JAM3	9606.ENSP00000480322	9606.ENSP00000299106	0	0	0	0	0	0	0	0.401	0.400
CD99L2	UTP11L	9606.ENSP00000480322	9606.ENSP00000362105	0	0	0	0	0	0	0	0.478	0.478
CD99L2	ZNF358	9606.ENSP00000480322	9606.ENSP00000472305	0	0	0	0	0.087	0	0	0.515	0.538
CDC37	HSPH1	9606.ENSP00000222005	9606.ENSP00000318687	0	0	0	0	0.077	0.256	0	0.226	0.422
CDC37	PIK3R1	9606.ENSP00000222005	9606.ENSP00000428056	0	0	0	0	0	0	0.600	0	0.600
CDC37	UBA52	9606.ENSP00000222005	9606.ENSP00000388107	0	0	0	0	0.062	0	0.600	0	0.608
CDC37	SHC1	9606.ENSP00000222005	9606.ENSP00000401303	0	0	0	0	0	0	0.600	0.063	0.609
CDC37	PSMG1	9606.ENSP00000222005	9606.ENSP00000329915	0	0	0	0	0.075	0	0.900	0	0.903
CDC37	STK11	9606.ENSP00000222005	9606.ENSP00000324856	0	0	0	0	0.083	0.799	0.900	0.104	0.981
CDC40	DHX8	9606.ENSP00000357928	9606.ENSP00000262415	0	0	0	0	0.106	0.976	0.900	0.874	0.999
CDC40	THOC3	9606.ENSP00000357928	9606.ENSP00000265097	0	0	0.325	0	0.066	0	0.600	0.193	0.769
CDC40	CWF19L2	9606.ENSP00000357928	9606.ENSP00000282251	0	0	0	0	0.066	0.974	0	0.303	0.981
CDC40	FIP1L1	9606.ENSP00000357928	9606.ENSP00000336752	0	0	0	0	0.110	0	0.600	0.375	0.758
CDC40	LUC7L3	9606.ENSP00000357928	9606.ENSP00000425092	0	0	0	0	0.060	0.389	0	0	0.401
CDC40	TAF2	9606.ENSP00000357928	9606.ENSP00000367406	0	0	0	0	0.104	0	0	0.471	0.506
CDC40	LSM2	9606.ENSP00000357928	9606.ENSP00000364813	0	0	0	0	0.096	0.423	0	0.286	0.595
CDC40	SNRPN	9606.ENSP00000357928	9606.ENSP00000382972	0	0	0	0	0.065	0.818	0	0.138	0.840
CDC40	ISY1-RAB43	9606.ENSP00000357928	9606.ENSP00000411822	0	0	0	0	0.078	0.985	0	0.505	0.992
CDC40	EFTUD2	9606.ENSP00000357928	9606.ENSP00000392094	0	0	0	0	0.216	0.995	0.900	0.807	0.999
CDC45	CENPM	9606.ENSP00000405726	9606.ENSP00000215980	0	0	0	0	0.803	0	0	0.134	0.822
CDC45	SUPT16H	9606.ENSP00000405726	9606.ENSP00000216297	0	0	0	0	0.214	0.087	0	0.540	0.641
CDC45	RNASEH2A	9606.ENSP00000405726	9606.ENSP00000221486	0	0	0	0	0.710	0	0	0.215	0.763
CDC45	DLGAP5	9606.ENSP00000405726	9606.ENSP00000247191	0	0	0	0	0.838	0	0	0.296	0.881
CDC45	RPA1	9606.ENSP00000405726	9606.ENSP00000254719	0	0	0	0	0.464	0.172	0.600	0.708	0.941
CDC45	HUS1	9606.ENSP00000405726	9606.ENSP00000258774	0	0	0	0	0.062	0	0	0.664	0.671
CDC45	KAT7	9606.ENSP00000405726	9606.ENSP00000259021	0	0	0	0	0.066	0	0	0.535	0.547
CDC45	TOPBP1	9606.ENSP00000405726	9606.ENSP00000260810	0	0	0	0	0.253	0.871	0	0.945	0.994
CDC45	CENPE	9606.ENSP00000405726	9606.ENSP00000265148	0	0	0	0	0.719	0	0	0.265	0.785
CDC45	LRP5	9606.ENSP00000405726	9606.ENSP00000294304	0	0	0	0	0.431	0	0	0	0.431
CDC45	ESCO2	9606.ENSP00000405726	9606.ENSP00000306999	0	0	0	0	0.320	0.270	0	0.444	0.700
CDC45	DNMT1	9606.ENSP00000405726	9606.ENSP00000352516	0	0	0	0	0.316	0	0	0.186	0.420
CDC45	WDHD1	9606.ENSP00000405726	9606.ENSP00000353793	0	0	0	0	0.947	0.905	0.540	0.983	0.999
CDC45	DUT	9606.ENSP00000405726	9606.ENSP00000370376	0	0	0	0	0.419	0	0	0.127	0.471
CDC45	RFC4	9606.ENSP00000405726	9606.ENSP00000376272	0	0	0	0	0.853	0.076	0	0.671	0.951
CDC45	RBBP8	9606.ENSP00000405726	9606.ENSP00000382628	0	0	0	0	0.139	0	0	0.332	0.400
CDC45	WEE1	9606.ENSP00000405726	9606.ENSP00000402084	0	0	0	0	0.217	0	0	0.444	0.547
CDH15	CDH9	9606.ENSP00000289746	9606.ENSP00000231021	0	0	0	0.775	0	0.213	0.540	0.492	0.662
CDH15	PVRL1	9606.ENSP00000289746	9606.ENSP00000264025	0	0	0	0	0	0.058	0	0.391	0.401
CDH15	CTNNA2	9606.ENSP00000289746	9606.ENSP00000384638	0	0	0	0	0.082	0.159	0.600	0.237	0.733
CDH9	TMEM67	9606.ENSP00000231021	9606.ENSP00000389998	0	0	0	0	0.058	0	0	0.467	0.477
CDH9	FBXO40	9606.ENSP00000231021	9606.ENSP00000337510	0	0	0	0	0	0	0	0.608	0.608
CDKN2D	RASSF1	9606.ENSP00000377224	9606.ENSP00000349547	0	0	0	0	0.064	0	0	0.416	0.430
CDKN2D	INCA1	9606.ENSP00000377224	9606.ENSP00000458316	0	0	0	0	0	0.239	0	0.310	0.452
CDSN	PSORS1C1	9606.ENSP00000365465	9606.ENSP00000259881	0	0	0	0	0.069	0	0	0.828	0.833
CDSN	KRT16	9606.ENSP00000365465	9606.ENSP00000301653	0	0	0	0	0.152	0	0	0.368	0.441
CDSN	NCAPD3	9606.ENSP00000365465	9606.ENSP00000433681	0	0	0	0	0	0.402	0	0	0.402
CDSN	KLK14	9606.ENSP00000365465	9606.ENSP00000375678	0	0	0	0	0	0	0	0.625	0.625
CDSN	TCHH	9606.ENSP00000365465	9606.ENSP00000480484	0	0	0	0	0.063	0	0.600	0.181	0.666
CDX2	ELF5	9606.ENSP00000370408	9606.ENSP00000311010	0	0	0	0	0	0	0	0.699	0.699
CDX2	KLK3	9606.ENSP00000370408	9606.ENSP00000314151	0	0	0	0	0.062	0	0	0.454	0.465
CDX2	DNMT1	9606.ENSP00000370408	9606.ENSP00000352516	0	0	0	0	0	0	0	0.405	0.405
CDX2	ETS2	9606.ENSP00000370408	9606.ENSP00000353344	0	0	0	0	0	0.058	0	0.494	0.503
CDX2	MEX3A	9606.ENSP00000370408	9606.ENSP00000432845	0	0	0	0	0.088	0	0	0.409	0.438
CEND1	NTSR2	9606.ENSP00000328336	9606.ENSP00000303686	0	0	0	0	0.409	0	0	0	0.409
CEND1	FAM69A	9606.ENSP00000328336	9606.ENSP00000359333	0	0	0	0	0.065	0	0	0.448	0.462
CEND1	EFCAB12	9606.ENSP00000328336	9606.ENSP00000420854	0	0	0	0	0	0	0	0.562	0.562
CENPE	CENPM	9606.ENSP00000265148	9606.ENSP00000215980	0	0	0	0	0.432	0	0	0.348	0.614
CENPE	MYH1	9606.ENSP00000265148	9606.ENSP00000226207	0	0	0	0	0.063	0.142	0	0.317	0.403
CENPE	DLGAP5	9606.ENSP00000265148	9606.ENSP00000247191	0	0	0	0	0.974	0.056	0	0.538	0.987
CENPE	PDIA6	9606.ENSP00000265148	9606.ENSP00000385385	0	0	0	0	0.088	0.057	0	0.367	0.409
CENPE	RFC4	9606.ENSP00000265148	9606.ENSP00000376272	0	0	0	0	0.326	0.067	0	0.156	0.423
CENPE	TCHH	9606.ENSP00000265148	9606.ENSP00000480484	0	0	0	0	0.064	0	0	0.415	0.429
CENPE	SASS6	9606.ENSP00000265148	9606.ENSP00000287482	0	0	0	0	0.251	0	0	0.310	0.461
CENPE	ITGB3BP	9606.ENSP00000265148	9606.ENSP00000360133	0	0	0	0	0.165	0	0	0.454	0.525
CENPE	CIB3	9606.ENSP00000265148	9606.ENSP00000269878	0	0	0	0	0	0.105	0	0.508	0.540
CENPE	SEPT9	9606.ENSP00000265148	9606.ENSP00000391249	0	0	0	0	0.062	0.078	0	0.548	0.575
CENPE	WDHD1	9606.ENSP00000265148	9606.ENSP00000353793	0	0	0	0	0.597	0.076	0	0.092	0.632
CENPE	KIF25	9606.ENSP00000265148	9606.ENSP00000388878	0	0	0	0.688	0.192	0.247	0.500	0.397	0.707
CENPE	ESCO2	9606.ENSP00000265148	9606.ENSP00000306999	0	0	0	0	0.700	0.056	0	0.205	0.755
CENPE	NCAPD3	9606.ENSP00000265148	9606.ENSP00000433681	0	0	0	0	0.842	0	0	0.259	0.878
CENPM	RFC4	9606.ENSP00000215980	9606.ENSP00000376272	0	0	0	0	0.552	0	0	0.083	0.572
CENPM	RNASEH2A	9606.ENSP00000215980	9606.ENSP00000221486	0	0	0	0	0.609	0	0	0	0.609
CENPM	HIST1H2BD	9606.ENSP00000215980	9606.ENSP00000289316	0	0	0	0	0	0	0.600	0.142	0.642
CENPM	DLGAP5	9606.ENSP00000215980	9606.ENSP00000247191	0	0	0	0	0.769	0	0	0.310	0.834
CENPM	ITGB3BP	9606.ENSP00000215980	9606.ENSP00000360133	0	0	0	0	0.107	0	0.800	0.607	0.923
CEP120	CEP164	9606.ENSP00000303058	9606.ENSP00000278935	0	0	0	0	0	0	0	0.735	0.735
CEP120	SASS6	9606.ENSP00000303058	9606.ENSP00000287482	0	0	0	0	0.062	0	0	0.722	0.728
CEP120	TMEM67	9606.ENSP00000303058	9606.ENSP00000389998	0	0	0	0	0.090	0	0	0.432	0.461
CEP120	CEP290	9606.ENSP00000303058	9606.ENSP00000448012	0	0	0	0	0.065	0	0	0.459	0.472
CEP164	RPA1	9606.ENSP00000278935	9606.ENSP00000254719	0	0	0	0	0	0	0.900	0.074	0.903
CEP164	HUS1	9606.ENSP00000278935	9606.ENSP00000258774	0	0	0	0	0	0	0.900	0.053	0.901
CEP164	TOPBP1	9606.ENSP00000278935	9606.ENSP00000260810	0	0	0	0	0	0	0.900	0.074	0.903
CEP164	GPR161	9606.ENSP00000278935	9606.ENSP00000441039	0	0	0	0	0	0	0	0.449	0.449
CEP164	ZNF423	9606.ENSP00000278935	9606.ENSP00000455426	0	0	0	0	0	0	0	0.507	0.507
CEP164	LCA5	9606.ENSP00000278935	9606.ENSP00000376686	0	0	0	0	0	0	0	0.589	0.589
CEP164	TMEM67	9606.ENSP00000278935	9606.ENSP00000389998	0	0	0	0	0.089	0	0	0.646	0.664
CEP164	SDCCAG8	9606.ENSP00000278935	9606.ENSP00000355499	0	0	0	0	0	0.160	0	0.690	0.729
CEP164	SASS6	9606.ENSP00000278935	9606.ENSP00000287482	0	0	0	0	0	0	0	0.730	0.730
CEP164	CEP290	9606.ENSP00000278935	9606.ENSP00000448012	0	0	0	0	0	0	0	0.793	0.793
CEP164	RFC4	9606.ENSP00000278935	9606.ENSP00000376272	0	0	0	0	0	0	0.900	0	0.900
CEP290	HERC2	9606.ENSP00000448012	9606.ENSP00000261609	0	0	0	0	0.067	0.391	0	0.067	0.423
CEP290	SASS6	9606.ENSP00000448012	9606.ENSP00000287482	0	0	0	0	0	0	0	0.488	0.488
CEP290	LZTFL1	9606.ENSP00000448012	9606.ENSP00000296135	0	0	0	0	0.062	0	0	0.531	0.541
CEP290	IFT122	9606.ENSP00000448012	9606.ENSP00000296266	0	0	0	0	0.054	0	0	0.445	0.452
CEP290	TOPORS	9606.ENSP00000448012	9606.ENSP00000353735	0	0	0	0	0.062	0	0	0.395	0.408
CEP290	SDCCAG8	9606.ENSP00000448012	9606.ENSP00000355499	0	0	0	0	0	0	0	0.826	0.827
CEP290	FGFR1OP	9606.ENSP00000448012	9606.ENSP00000355812	0	0	0	0	0	0.473	0	0.049	0.477
CEP290	RD3	9606.ENSP00000448012	9606.ENSP00000355969	0	0	0	0	0.054	0	0	0.644	0.648
CEP290	RP1L1	9606.ENSP00000448012	9606.ENSP00000371923	0	0	0	0	0	0	0	0.449	0.449
CEP290	LCA5	9606.ENSP00000448012	9606.ENSP00000376686	0	0	0	0	0.076	0	0	0.792	0.799
CEP290	TMEM67	9606.ENSP00000448012	9606.ENSP00000389998	0	0	0	0	0.063	0	0.720	0.947	0.985
CEP290	ZNF423	9606.ENSP00000448012	9606.ENSP00000455426	0	0	0	0	0	0.270	0	0.567	0.671
CEP290	RDH12	9606.ENSP00000448012	9606.ENSP00000449079	0	0	0	0	0	0	0	0.694	0.694
CFDP1	PAF1	9606.ENSP00000283882	9606.ENSP00000221265	0	0	0	0	0.099	0	0	0.367	0.405
CFDP1	MLLT3	9606.ENSP00000283882	9606.ENSP00000369695	0	0	0	0	0.064	0.179	0	0.296	0.411
CFDP1	IFFO2	9606.ENSP00000283882	9606.ENSP00000387941	0	0	0	0	0	0	0	0.473	0.473
CFDP1	TALDO1	9606.ENSP00000283882	9606.ENSP00000321259	0	0	0	0	0	0.280	0	0.450	0.587
CFDP1	TMEM170A	9606.ENSP00000283882	9606.ENSP00000454404	0	0	0	0	0.065	0	0	0.760	0.766
CFDP1	DMAP1	9606.ENSP00000283882	9606.ENSP00000361363	0	0	0	0	0.049	0.828	0	0.846	0.972
CFTR	FOXJ1	9606.ENSP00000003084	9606.ENSP00000323880	0	0	0	0	0.064	0	0	0.392	0.406
CFTR	HSPH1	9606.ENSP00000003084	9606.ENSP00000318687	0	0	0	0	0.062	0.128	0	0.341	0.414
CFTR	PDE4A	9606.ENSP00000003084	9606.ENSP00000370078	0	0	0	0	0	0	0	0.434	0.434
CFTR	SRF	9606.ENSP00000003084	9606.ENSP00000265354	0	0	0	0	0	0	0	0.459	0.460
CFTR	CLCN4	9606.ENSP00000003084	9606.ENSP00000370213	0	0	0	0	0.054	0	0	0.456	0.463
CFTR	IL1B	9606.ENSP00000003084	9606.ENSP00000263341	0	0	0	0	0	0	0	0.494	0.493
CFTR	SLC9A1	9606.ENSP00000003084	9606.ENSP00000263980	0	0	0	0	0	0.056	0	0.524	0.531
CFTR	GABRB2	9606.ENSP00000003084	9606.ENSP00000274547	0	0	0	0	0	0	0.540	0	0.540
CFTR	UBA52	9606.ENSP00000003084	9606.ENSP00000388107	0	0	0	0	0.063	0.065	0.500	0.117	0.561
CFTR	PPP2R1A	9606.ENSP00000003084	9606.ENSP00000324804	0	0	0	0	0.062	0.420	0	0.453	0.676
CFTR	HBB	9606.ENSP00000003084	9606.ENSP00000333994	0	0	0	0	0	0	0.500	0.407	0.690
CFTR	DAB2	9606.ENSP00000003084	9606.ENSP00000313391	0	0	0	0	0.049	0.373	0	0.534	0.698
CFTR	SLC4A7	9606.ENSP00000003084	9606.ENSP00000295736	0	0	0	0	0	0.362	0	0.606	0.738
CFTR	CLIC1	9606.ENSP00000003084	9606.ENSP00000364935	0	0	0	0	0	0.064	0.540	0.485	0.759
CFTR	PSME4	9606.ENSP00000003084	9606.ENSP00000384211	0	0	0	0	0.062	0	0.900	0.049	0.903
CFTR	PSMD5	9606.ENSP00000003084	9606.ENSP00000210313	0	0	0	0	0	0	0.900	0.070	0.903
CFTR	PSMA4	9606.ENSP00000003084	9606.ENSP00000044462	0	0	0	0	0.063	0.065	0.900	0	0.904
CFTR	PSMA6	9606.ENSP00000003084	9606.ENSP00000261479	0	0	0	0	0.062	0.078	0.900	0	0.906
CHPT1	HCLS1	9606.ENSP00000229266	9606.ENSP00000320176	0	0	0	0	0	0	0	0.401	0.401
CHPT1	PAFAH2	9606.ENSP00000229266	9606.ENSP00000363400	0	0	0	0	0.062	0	0.650	0.262	0.736
CHST10	GNS	9606.ENSP00000264249	9606.ENSP00000258145	0	0	0	0	0	0	0	0.426	0.426
CHST10	CHST6	9606.ENSP00000264249	9606.ENSP00000328983	0	0	0	0	0.062	0	0	0.433	0.445
CHST6	PTGDS	9606.ENSP00000328983	9606.ENSP00000360687	0	0	0	0	0	0	0	0.455	0.455
CIB3	KLF17	9606.ENSP00000269878	9606.ENSP00000361373	0	0	0	0	0	0.488	0	0	0.488
CLCN4	CLIC1	9606.ENSP00000370213	9606.ENSP00000364935	0	0	0	0	0	0	0	0.539	0.539
CLCN4	EXOSC10	9606.ENSP00000370213	9606.ENSP00000366135	0.048	0	0	0	0.066	0	0	0.403	0.422
CLDN11	TCTE3	9606.ENSP00000064724	9606.ENSP00000355736	0	0	0	0	0	0	0	0.403	0.403
CLDN11	JAM3	9606.ENSP00000064724	9606.ENSP00000299106	0	0	0	0	0.062	0	0	0.473	0.484
CLDN11	ERMN	9606.ENSP00000064724	9606.ENSP00000380453	0	0	0	0	0.120	0	0	0.487	0.529
CLEC16A	CTLA4	9606.ENSP00000387122	9606.ENSP00000303939	0	0	0	0	0	0	0	0.457	0.457
CLEC16A	PTPN2	9606.ENSP00000387122	9606.ENSP00000311857	0	0	0	0	0.130	0	0	0.602	0.639
CLEC16A	WDTC1	9606.ENSP00000387122	9606.ENSP00000317971	0	0	0	0	0.500	0	0	0.297	0.633
CLEC16A	DENND1B	9606.ENSP00000387122	9606.ENSP00000479816	0	0	0	0	0.065	0	0	0.556	0.567
CLEC18A	WWP2	9606.ENSP00000484176	9606.ENSP00000352069	0	0	0	0	0.053	0	0	0.455	0.462
CLIC1	GABRB2	9606.ENSP00000364935	9606.ENSP00000274547	0	0	0	0	0	0	0.540	0	0.540
CLN8	PVRL1	9606.ENSP00000328182	9606.ENSP00000264025	0	0	0	0	0	0	0	0.555	0.555
CLNK	XCR1	9606.ENSP00000226951	9606.ENSP00000310405	0	0	0	0	0.062	0	0	0.419	0.431
CLNK	FYB	9606.ENSP00000226951	9606.ENSP00000427114	0	0	0	0	0.062	0.182	0	0.565	0.638
CNPY2	TBCK	9606.ENSP00000273308	9606.ENSP00000273980	0	0	0	0	0	0	0	0.582	0.582
CNPY2	PDIA6	9606.ENSP00000273308	9606.ENSP00000385385	0	0	0	0	0.543	0.057	0	0.244	0.646
CNTN6	ELAVL4	9606.ENSP00000407822	9606.ENSP00000349594	0	0	0	0	0.160	0.112	0	0.263	0.403
COIL	EXOSC10	9606.ENSP00000240316	9606.ENSP00000366135	0	0	0	0	0.073	0	0	0.388	0.409
COIL	LSM2	9606.ENSP00000240316	9606.ENSP00000364813	0	0	0	0	0.075	0.221	0	0.357	0.496
COIL	UBTF	9606.ENSP00000240316	9606.ENSP00000302640	0	0	0	0	0.181	0	0	0.531	0.599
COL3A1	CRYGB	9606.ENSP00000304408	9606.ENSP00000260988	0	0	0	0	0	0	0	0.412	0.412
COL3A1	IL1B	9606.ENSP00000304408	9606.ENSP00000263341	0	0	0	0	0	0	0	0.414	0.414
COL3A1	TIMP3	9606.ENSP00000304408	9606.ENSP00000266085	0	0	0	0	0.316	0	0	0.506	0.647
COL3A1	FUCA1	9606.ENSP00000304408	9606.ENSP00000363603	0	0	0	0	0.062	0	0	0.397	0.410
COL3A1	LAMA1	9606.ENSP00000304408	9606.ENSP00000374309	0	0	0	0	0.062	0.102	0	0.366	0.419
COL3A1	COL9A1	9606.ENSP00000304408	9606.ENSP00000349790	0	0	0.419	0.717	0.076	0	0.300	0.467	0.476
COL3A1	MMP14	9606.ENSP00000304408	9606.ENSP00000308208	0	0	0	0	0.173	0.059	0	0.386	0.480
COL3A1	MKX	9606.ENSP00000304408	9606.ENSP00000364946	0	0	0	0	0.085	0	0	0.513	0.536
COL4A3BP	NUDCD1	9606.ENSP00000369862	9606.ENSP00000239690	0	0	0	0	0	0	0	0.518	0.518
COL4A3BP	H1FOO	9606.ENSP00000369862	9606.ENSP00000319799	0	0	0	0	0	0	0	0.460	0.459
COL4A3BP	ITGB3BP	9606.ENSP00000369862	9606.ENSP00000360133	0	0	0	0	0	0.416	0	0	0.416
COL4A3BP	MPP3	9606.ENSP00000369862	9606.ENSP00000381425	0	0	0	0	0.062	0	0	0.481	0.492
COL4A3BP	TMEM258	9606.ENSP00000369862	9606.ENSP00000443216	0	0	0	0	0	0	0	0.516	0.516
COL9A1	SDCCAG8	9606.ENSP00000349790	9606.ENSP00000355499	0	0	0	0	0	0	0	0.428	0.428
COPA	NUDCD1	9606.ENSP00000357048	9606.ENSP00000239690	0	0	0	0	0	0.533	0	0	0.533
COPA	HERC2	9606.ENSP00000357048	9606.ENSP00000261609	0	0	0	0	0.047	0.442	0	0	0.445
COPA	SEC24D	9606.ENSP00000357048	9606.ENSP00000280551	0	0	0	0	0.522	0.244	0	0.197	0.685
COPA	NTSR2	9606.ENSP00000357048	9606.ENSP00000303686	0	0	0	0	0	0	0	0.485	0.485
COPA	COPG1	9606.ENSP00000357048	9606.ENSP00000325002	0	0	0	0	0.834	0.965	0.720	0.550	0.999
COPG1	SEC24D	9606.ENSP00000325002	9606.ENSP00000280551	0	0	0	0	0.247	0.056	0	0.308	0.465
COPG1	PPP2R1A	9606.ENSP00000325002	9606.ENSP00000324804	0	0	0	0	0.536	0	0	0	0.536
COPG1	EFTUD2	9606.ENSP00000325002	9606.ENSP00000392094	0	0	0	0	0.233	0.240	0	0.142	0.456
COPG1	SRP72	9606.ENSP00000325002	9606.ENSP00000342181	0	0	0	0	0.114	0	0	0.484	0.524
COPG1	HDGFL1	9606.ENSP00000325002	9606.ENSP00000442129	0	0	0	0	0	0	0	0.660	0.660
COPS7B	TCEB2	9606.ENSP00000362710	9606.ENSP00000262306	0	0	0	0	0.061	0.847	0	0.217	0.878
COPS7B	WDTC1	9606.ENSP00000362710	9606.ENSP00000317971	0	0	0	0	0	0.167	0.900	0	0.913
COPS7B	UBA52	9606.ENSP00000362710	9606.ENSP00000388107	0	0	0	0	0	0	0.650	0	0.650
COQ7	GGPS1	9606.ENSP00000322316	9606.ENSP00000282841	0	0	0	0	0.057	0.096	0	0.615	0.643
CORO1A	LILRA2	9606.ENSP00000219150	9606.ENSP00000251377	0	0	0	0	0.074	0	0	0.414	0.434
CORO1A	FYB	9606.ENSP00000219150	9606.ENSP00000427114	0	0	0	0	0.318	0	0	0.205	0.435
CORO1A	HIRIP3	9606.ENSP00000219150	9606.ENSP00000279392	0	0	0	0	0	0	0	0.528	0.528
CORO1A	HCLS1	9606.ENSP00000219150	9606.ENSP00000320176	0	0	0	0	0.587	0	0	0.262	0.682
CORO1A	DOCK2	9606.ENSP00000219150	9606.ENSP00000256935	0	0	0	0	0.541	0	0	0.385	0.705
COX10	COX7A1	9606.ENSP00000261643	9606.ENSP00000292907	0	0	0	0	0.053	0	0	0.442	0.449
COX10	DGUOK	9606.ENSP00000261643	9606.ENSP00000264093	0	0	0	0	0.103	0	0	0.427	0.464
COX10	NDUFB2	9606.ENSP00000261643	9606.ENSP00000419087	0	0	0	0	0.063	0	0	0.470	0.482
COX10	NDUFAB1	9606.ENSP00000261643	9606.ENSP00000458770	0	0	0	0	0.165	0	0	0.488	0.554
COX10	COX7B2	9606.ENSP00000261643	9606.ENSP00000379784	0	0	0	0	0	0	0.540	0.190	0.611
COX10	COX8A	9606.ENSP00000261643	9606.ENSP00000321260	0	0	0	0	0	0	0.540	0.320	0.674
COX7A1	REXO2	9606.ENSP00000292907	9606.ENSP00000265881	0	0	0	0	0.063	0	0	0.568	0.577
COX7A1	NDUFB2	9606.ENSP00000292907	9606.ENSP00000419087	0	0	0	0	0.111	0	0	0.383	0.428
COX7A1	COX8A	9606.ENSP00000292907	9606.ENSP00000321260	0	0	0	0	0.166	0	0	0.723	0.759
COX7B2	COX8A	9606.ENSP00000379784	9606.ENSP00000321260	0	0	0	0	0.142	0	0.540	0.243	0.675
COX7B2	PACSIN1	9606.ENSP00000379784	9606.ENSP00000484060	0	0	0	0	0	0	0	0.517	0.517
COX7B2	NDUFB2	9606.ENSP00000379784	9606.ENSP00000419087	0	0	0	0	0.240	0	0	0.400	0.525
COX8A	HINT1	9606.ENSP00000321260	9606.ENSP00000304229	0	0	0	0	0.492	0	0	0	0.492
COX8A	NDUFAB1	9606.ENSP00000321260	9606.ENSP00000458770	0	0	0	0	0.157	0	0	0.373	0.449
COX8A	TMEM258	9606.ENSP00000321260	9606.ENSP00000443216	0	0	0	0	0.543	0	0	0	0.543
COX8A	NDUFB2	9606.ENSP00000321260	9606.ENSP00000419087	0	0	0	0	0.412	0	0	0.503	0.695
CREB3L4	SOS2	9606.ENSP00000357596	9606.ENSP00000216373	0	0	0	0	0	0	0	0.471	0.471
CREB3L4	SCARB1	9606.ENSP00000357596	9606.ENSP00000261693	0	0	0	0	0.062	0	0	0.398	0.411
CREB3L4	CREM	9606.ENSP00000357596	9606.ENSP00000265372	0	0	0	0.586	0	0.285	0.600	0.280	0.732
CREB3L4	PPP1CB	9606.ENSP00000357596	9606.ENSP00000378769	0	0	0	0	0	0	0.600	0	0.600
CREM	IL17A	9606.ENSP00000265372	9606.ENSP00000344192	0	0	0	0	0	0.270	0	0.241	0.422
